,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
synapse-1.2,0.314451707,0.70442992,0.388525781,0.630355846,0.411038489,0.610021786,0.391430646,0.626724764,0.648511256,0.386347131,0.448075527,0.522149601,0.418300654,0.599854757,0.477124183,0.530137981,0.424110385,0.523602033,0.517792302,0.452432825,0.448801743,0.515613653,0.594771242,0.458968773,0.458242556,0.5708061,0.315177923,0.70442992,0.421205519,0.575163399,0.512708787,0.45751634,0.438634713,0.517792302,0.444444444,0.607843137,0.470588235,0.578794481,0.336238199,0.684095861,0.361655773,0.666666667
synapse-1.2,0.225490196,0.794117647,0.300108932,0.719498911,0.372004357,0.648148148,0.405228758,0.571895425,0.758714597,0.252723312,0.431372549,0.409586057,0.189542484,0.829520697,0.209694989,0.807734205,0.314814815,0.607298475,0.513071895,0.408496732,0.433551198,0.405228758,0.618736383,0.425925926,0.305010893,0.706971678,0.22875817,0.791394336,0.355664488,0.65087146,0.552832244,0.392701525,0.39379085,0.495098039,0.404684096,0.42211329,0.369825708,0.583333333,0.187908497,0.830610022,0.335511983,0.676470588
synapse-1.2,0.350980392,0.668627451,0.405882353,0.608496732,0.420261438,0.583660131,0.352287582,0.609150327,0.633333333,0.381045752,0.413071895,0.503267974,0.415686275,0.598039216,0.407189542,0.612418301,0.454248366,0.537908497,0.394117647,0.591503268,0.409150327,0.499346405,0.552287582,0.455555556,0.4,0.603267974,0.35620915,0.662745098,0.379084967,0.630065359,0.401960784,0.632679739,0.309803922,0.71503268,0.445751634,0.379738562,0.426797386,0.563398693,0.368627451,0.649019608,0.386928105,0.622222222
synapse-1.2,0.25245098,0.767156863,0.418300654,0.599673203,0.397058824,0.616830065,0.375816993,0.656862745,0.703431373,0.312908497,0.615196078,0.522875817,0.307189542,0.713235294,0.308823529,0.710784314,0.463235294,0.558006536,0.602941176,0.501633987,0.615196078,0.52369281,0.566993464,0.451797386,0.39869281,0.625,0.255718954,0.763888889,0.304738562,0.719771242,0.607843137,0.490196078,0.387254902,0.66503268,0.583333333,0.544117647,0.35130719,0.680555556,0.254901961,0.763888889,0.314542484,0.700980392
synapse-1.2,0.228170478,0.791060291,0.326923077,0.692307692,0.360706861,0.650727651,0.397089397,0.577442827,0.791060291,0.226091476,0.443347193,0.403846154,0.264033264,0.755717256,0.260914761,0.76039501,0.403326403,0.538981289,0.527546778,0.424636175,0.448024948,0.4002079,0.623180873,0.405405405,0.257796258,0.751559252,0.231808732,0.786902287,0.339397089,0.664241164,0.578482328,0.422557173,0.355509356,0.516632017,0.483887734,0.387214137,0.324324324,0.61954262,0.214656965,0.807692308,0.266632017,0.745322245
synapse-1.2,0.278431373,0.739869281,0.384313725,0.634640523,0.4,0.619607843,0.431372549,0.592810458,0.692810458,0.333986928,0.547058824,0.587581699,0.370588235,0.650980392,0.374509804,0.650326797,0.510457516,0.513071895,0.517647059,0.529411765,0.547058824,0.583006536,0.540522876,0.515686275,0.455555556,0.582352941,0.283006536,0.737908497,0.377777778,0.663398693,0.551633987,0.515686275,0.509150327,0.623529412,0.515686275,0.577124183,0.390849673,0.659477124,0.280392157,0.740522876,0.366013072,0.674509804
synapse-1.2,0.342710997,0.676896846,0.396419437,0.622335891,0.511508951,0.511508951,0.362318841,0.667519182,0.557544757,0.484228474,0.585677749,0.5771526,0.335890878,0.704177323,0.427962489,0.594202899,0.456095482,0.670929241,0.572890026,0.534526854,0.592497869,0.568627451,0.618073316,0.41602728,0.52685422,0.507246377,0.341005968,0.68115942,0.462063086,0.564364876,0.561807332,0.52173913,0.482523444,0.652173913,0.606138107,0.611253197,0.531116795,0.537084399,0.398124467,0.63086104,0.462915601,0.583120205
synapse-1.2,0.31503268,0.703921569,0.407189542,0.607843137,0.389542484,0.625490196,0.390196078,0.633333333,0.622222222,0.400653595,0.511764706,0.478431373,0.354901961,0.659477124,0.38627451,0.621568627,0.362745098,0.624836601,0.550326797,0.430065359,0.510457516,0.478431373,0.654901961,0.364052288,0.479738562,0.548366013,0.311764706,0.707189542,0.347712418,0.663398693,0.545098039,0.441176471,0.395424837,0.639215686,0.488235294,0.580392157,0.38627451,0.647058824,0.34248366,0.675816993,0.367973856,0.637908497
synapse-1.2,0.348235294,0.671372549,0.459607843,0.559215686,0.450196078,0.563137255,0.345882353,0.63372549,0.649411765,0.367843137,0.425098039,0.578823529,0.37254902,0.637647059,0.396862745,0.625098039,0.403921569,0.503529412,0.405490196,0.530196078,0.416470588,0.577254902,0.478431373,0.524705882,0.303529412,0.702745098,0.350588235,0.668235294,0.379607843,0.618823529,0.389803922,0.562352941,0.360784314,0.632156863,0.408627451,0.429803922,0.472156863,0.517647059,0.329411765,0.684705882,0.345098039,0.639215686
synapse-1.2,0.228021978,0.792582418,0.361263736,0.657967033,0.388049451,0.625686813,0.397664835,0.621565934,0.796703297,0.23282967,0.457417582,0.507554945,0.3125,0.719093407,0.272664835,0.756181319,0.496565934,0.56043956,0.484203297,0.539148352,0.460164835,0.505494505,0.570741758,0.461538462,0.319368132,0.710164835,0.231456044,0.787774725,0.29532967,0.716346154,0.502747253,0.535027473,0.398351648,0.708791209,0.458791209,0.473901099,0.366758242,0.673763736,0.209478022,0.8125,0.28021978,0.756868132
synapse-1.2,0.262890341,0.756717502,0.34422658,0.675381264,0.403776325,0.615831518,0.407407407,0.617283951,0.584604212,0.434277415,0.51416122,0.553376906,0.297022513,0.717501816,0.359477124,0.646332607,0.388525781,0.603485839,0.514887436,0.503267974,0.514887436,0.54248366,0.583877996,0.436456064,0.43936093,0.598402324,0.259985476,0.76325345,0.377632534,0.650689906,0.555555556,0.481481481,0.450980392,0.59114016,0.529411765,0.450980392,0.409586057,0.623093682,0.31372549,0.716049383,0.416122004,0.615105301
synapse-1.2,0.335294118,0.683006536,0.505228758,0.514379085,0.467973856,0.548366013,0.386928105,0.631372549,0.647712418,0.376470588,0.620261438,0.463398693,0.421568627,0.593464052,0.422875817,0.59869281,0.511111111,0.544444444,0.633333333,0.42745098,0.620261438,0.463398693,0.549673203,0.470588235,0.39869281,0.631372549,0.329411765,0.690196078,0.41503268,0.611764706,0.637908497,0.424836601,0.369281046,0.662745098,0.583006536,0.54379085,0.35751634,0.666013072,0.356862745,0.662745098,0.367973856,0.65620915
synapse-1.2,0.330316742,0.687028658,0.370286576,0.64479638,0.408748115,0.605580694,0.356711916,0.665912519,0.670437406,0.349170437,0.53092006,0.570889894,0.357466063,0.664404223,0.389894419,0.641779789,0.457013575,0.628205128,0.55505279,0.530165913,0.530165913,0.570889894,0.642533937,0.397435897,0.508295626,0.509049774,0.33107089,0.687782805,0.391402715,0.614630468,0.569381599,0.530165913,0.503770739,0.621417798,0.515837104,0.617647059,0.466063348,0.594268477,0.328054299,0.697586727,0.356711916,0.679487179
synapse-1.2,0.337370242,0.682237601,0.392733564,0.626297578,0.4088812,0.606113033,0.397347174,0.588235294,0.701845444,0.33160323,0.373702422,0.483275663,0.302191465,0.72260669,0.378316032,0.649365629,0.343713956,0.538638985,0.427912341,0.428489043,0.367935409,0.480968858,0.602652826,0.435986159,0.346020761,0.683967705,0.337370242,0.682237601,0.410034602,0.596309112,0.437716263,0.441753172,0.38638985,0.484429066,0.388696655,0.480392157,0.46828143,0.503460208,0.326412918,0.692041522,0.363321799,0.648212226
xalan-2.5,0.356389153,0.65031128,0.409623299,0.596707819,0.439590588,0.565052232,0.417273399,0.570697478,0.616176005,0.386620238,0.436002955,0.551123773,0.393637227,0.612377335,0.403081144,0.601930991,0.420386198,0.579033449,0.486335338,0.511554289,0.453941121,0.538725335,0.530231086,0.470929619,0.357602617,0.648939538,0.35739158,0.648939538,0.427455946,0.584678696,0.527434842,0.467394745,0.427297668,0.559618023,0.482589427,0.510499103,0.37881186,0.620502269,0.337712356,0.666930463,0.373166614,0.632267595
xalan-2.5,0.339285714,0.666925466,0.388476043,0.617956965,0.394077196,0.612965839,0.407775067,0.592224933,0.635425909,0.369953416,0.463509317,0.556011535,0.40461402,0.599656167,0.390971606,0.612133984,0.441271074,0.573813221,0.508928571,0.489241349,0.470774179,0.533662378,0.529946761,0.47277063,0.382985803,0.622227152,0.339673913,0.666648181,0.358473824,0.648347382,0.538875333,0.47221606,0.389640639,0.606865572,0.459350044,0.522460071,0.372227152,0.635148625,0.331909938,0.674855812,0.356311003,0.650122005
xalan-2.5,0.405025773,0.60128866,0.431443299,0.575257732,0.436082474,0.568621134,0.466365979,0.532280928,0.548646907,0.461662371,0.440141753,0.562564433,0.438530928,0.569909794,0.440721649,0.572809278,0.496198454,0.492203608,0.456378866,0.532860825,0.450128866,0.544265464,0.485373711,0.518556701,0.399162371,0.612048969,0.404639175,0.602126289,0.41746134,0.594201031,0.477448454,0.521456186,0.431185567,0.573002577,0.482216495,0.478543814,0.438079897,0.571649485,0.415914948,0.592912371,0.431056701,0.577835052
xalan-2.5,0.370341981,0.635436321,0.418514151,0.586556604,0.457075472,0.545459906,0.441804245,0.557900943,0.584139151,0.42004717,0.495872642,0.481014151,0.441981132,0.560200472,0.440801887,0.56067217,0.52134434,0.485966981,0.503596698,0.497582547,0.500943396,0.481073113,0.474882075,0.528007075,0.363738208,0.632075472,0.368808962,0.636792453,0.425471698,0.571462264,0.527830189,0.467983491,0.454304245,0.535259434,0.501886792,0.488620283,0.408254717,0.596639151,0.395931604,0.607488208,0.410495283,0.594752358
xalan-2.5,0.386363636,0.620012626,0.388573232,0.61584596,0.430618687,0.572348485,0.46344697,0.557891414,0.538068182,0.469002525,0.422348485,0.57790404,0.433270202,0.574621212,0.416161616,0.5875,0.467613636,0.55290404,0.433333333,0.5625,0.429671717,0.572285354,0.54665404,0.462310606,0.437373737,0.560921717,0.386805556,0.619507576,0.423989899,0.596590909,0.45290404,0.538699495,0.448800505,0.548169192,0.479924242,0.525820707,0.439709596,0.571275253,0.390088384,0.617676768,0.43604798,0.576830808
xalan-2.5,0.362179487,0.643637227,0.412333808,0.59354226,0.444147673,0.561728395,0.398622982,0.608440171,0.579415954,0.428952991,0.466702279,0.53454416,0.400997151,0.603810541,0.426222697,0.583867521,0.483084046,0.523207502,0.492165242,0.5084283,0.480591168,0.521248813,0.511989554,0.487773029,0.40645774,0.611764008,0.363069801,0.64298433,0.422958215,0.595738367,0.500652896,0.490740741,0.442367047,0.540301519,0.470144824,0.539529915,0.416963438,0.591761633,0.385743115,0.621379392,0.400581671,0.609152422
xalan-2.5,0.36030875,0.645721522,0.439486221,0.565760116,0.437797745,0.563890731,0.433455949,0.56473497,0.596032081,0.40975698,0.443828017,0.537839957,0.422963276,0.582825785,0.413194235,0.588313333,0.46185853,0.525900018,0.485255985,0.513899777,0.467526985,0.524151239,0.536694205,0.46806971,0.375746246,0.620816499,0.361394199,0.645118495,0.420551167,0.57914732,0.500030151,0.505578002,0.406983055,0.593439064,0.468491829,0.522040644,0.369293855,0.638907315,0.36651993,0.640414883,0.370258699,0.636555509
xalan-2.5,0.382857143,0.62297619,0.397738095,0.608392857,0.427440476,0.57422619,0.455297619,0.540297619,0.586428571,0.416309524,0.413452381,0.585833333,0.421547619,0.584404762,0.403511905,0.601785714,0.471071429,0.538035714,0.445238095,0.556607143,0.423630952,0.568095238,0.5425,0.459047619,0.378035714,0.609880952,0.382857143,0.622559524,0.40797619,0.600952381,0.477142857,0.527619048,0.452380952,0.545059524,0.49202381,0.466785714,0.406785714,0.599583333,0.378154762,0.627559524,0.406547619,0.597321429
xalan-2.5,0.358035714,0.648493304,0.379352679,0.627064732,0.382366071,0.625390625,0.467466518,0.546595982,0.596875,0.410825893,0.436160714,0.565290179,0.449386161,0.558482143,0.438058036,0.566852679,0.481361607,0.559654018,0.483872768,0.509207589,0.435770089,0.553125,0.515234375,0.501227679,0.385602679,0.628180804,0.358035714,0.648549107,0.370145089,0.650837054,0.551729911,0.444475446,0.423660714,0.584542411,0.510770089,0.521316964,0.405691964,0.605524554,0.348158482,0.659375,0.396986607,0.61328125
xalan-2.5,0.385630841,0.620268692,0.418983645,0.587441589,0.45478972,0.550292056,0.438200935,0.55338785,0.57067757,0.432418224,0.484345794,0.49567757,0.396436916,0.605724299,0.391647196,0.610630841,0.442815421,0.544918224,0.491764019,0.493399533,0.486857477,0.492990654,0.476343458,0.52353972,0.373014019,0.631892523,0.386156542,0.620327103,0.429439252,0.568516355,0.504848131,0.479731308,0.414018692,0.563200935,0.462266355,0.473598131,0.417698598,0.585397196,0.37353972,0.631016355,0.406950935,0.59807243
xalan-2.5,0.398678139,0.606871181,0.406721536,0.59901484,0.440578626,0.564471879,0.490958972,0.487841377,0.510163362,0.49152014,0.434405786,0.548010974,0.439830403,0.56091782,0.424928295,0.57850106,0.485846115,0.483850854,0.464085297,0.514465644,0.436775159,0.533295922,0.475370994,0.512782142,0.404414516,0.59153261,0.399052251,0.606684125,0.407656815,0.57295174,0.47555805,0.511971568,0.452924305,0.491021324,0.482790872,0.440204514,0.436463399,0.564222472,0.391507669,0.615912209,0.428232947,0.57295174
xalan-2.5,0.401419698,0.604495711,0.446850044,0.559597752,0.439514936,0.567820172,0.460278024,0.562200532,0.606447797,0.402070393,0.419225081,0.594262053,0.434782609,0.575214434,0.425022183,0.586690328,0.476367938,0.567346939,0.454480923,0.559361136,0.419520852,0.594735285,0.546110618,0.473587696,0.426205265,0.600887311,0.401833777,0.604140787,0.432712215,0.597988761,0.495770482,0.510263236,0.436853002,0.579473529,0.510677314,0.541496599,0.388110027,0.627743271,0.383141083,0.625436261,0.398816918,0.615202603
xalan-2.5,0.322691441,0.684121622,0.410191441,0.597015766,0.44009009,0.562218468,0.395439189,0.617117117,0.635472973,0.372184685,0.494256757,0.519594595,0.38231982,0.621846847,0.380236486,0.623648649,0.467342342,0.566722973,0.513288288,0.50411036,0.499155405,0.520439189,0.524042793,0.494707207,0.337668919,0.671283784,0.323817568,0.682601351,0.403490991,0.607150901,0.54161036,0.467511261,0.401013514,0.626858108,0.510078829,0.54222973,0.381813063,0.628265766,0.331813063,0.674662162,0.351632883,0.656418919
xalan-2.5,0.408901515,0.596969697,0.401704545,0.603977273,0.439015152,0.56780303,0.446527778,0.555808081,0.537436869,0.467171717,0.444886364,0.543244949,0.456818182,0.547474747,0.473106061,0.53030303,0.468813131,0.50145202,0.489393939,0.493876263,0.469760101,0.512373737,0.501010101,0.497727273,0.42885101,0.572032828,0.407575758,0.59854798,0.434343434,0.577525253,0.510164141,0.48219697,0.451010101,0.535606061,0.451515152,0.500441919,0.460037879,0.544191919,0.417234848,0.588762626,0.459090909,0.54905303
xalan-2.5,0.331356838,0.674252137,0.375534188,0.630021368,0.393162393,0.611111111,0.414102564,0.576655983,0.616987179,0.387019231,0.462873932,0.524946581,0.388942308,0.613194444,0.384241453,0.622435897,0.434401709,0.56517094,0.476869658,0.519070513,0.470940171,0.511858974,0.517307692,0.477564103,0.345032051,0.645032051,0.331089744,0.674946581,0.374786325,0.634508547,0.50224359,0.49107906,0.408547009,0.58349359,0.455074786,0.505555556,0.370405983,0.631944444,0.344764957,0.659615385,0.367467949,0.638514957
xalan-2.5,0.353852309,0.652091907,0.381973022,0.624942844,0.399634202,0.603852309,0.459019204,0.536751257,0.579332419,0.428783722,0.425125743,0.582590306,0.422668038,0.583219021,0.40260631,0.603052126,0.465935071,0.550697302,0.4565615,0.542066758,0.427926383,0.574874257,0.49845679,0.517718336,0.389746228,0.617226795,0.353909465,0.652491998,0.37065615,0.639403292,0.485825332,0.518404207,0.452560585,0.559213535,0.499542753,0.515660722,0.414437586,0.595907636,0.359910837,0.646262003,0.400891632,0.605852766
xalan-2.5,0.380419408,0.626099256,0.400897854,0.60426788,0.428263944,0.580284115,0.443576656,0.561773569,0.584096919,0.426111555,0.486316955,0.507471865,0.414058176,0.592337495,0.413812189,0.597995203,0.485394502,0.530410184,0.533239038,0.468421376,0.492343644,0.500707214,0.502306131,0.495971957,0.376360617,0.635508271,0.38115737,0.625361294,0.405879097,0.604636861,0.540372671,0.4563065,0.472664658,0.526966361,0.520509194,0.476600455,0.417010024,0.595965808,0.383863231,0.62622225,0.411905787,0.605313326
xalan-2.5,0.343292683,0.662601626,0.397815041,0.60777439,0.43023374,0.573170732,0.411026423,0.594410569,0.620630081,0.382672764,0.422510163,0.565802846,0.396747967,0.60995935,0.391158537,0.617378049,0.440599593,0.551321138,0.450558943,0.552997967,0.44745935,0.549034553,0.50945122,0.482215447,0.362144309,0.642682927,0.342428862,0.66351626,0.405284553,0.607520325,0.482876016,0.51554878,0.377896341,0.604979675,0.474034553,0.506961382,0.385213415,0.617530488,0.35574187,0.650101626,0.391260163,0.613973577
xalan-2.5,0.417857143,0.588329082,0.468622449,0.538010204,0.452295918,0.549170918,0.44559949,0.557079082,0.55994898,0.445344388,0.464158163,0.531377551,0.456377551,0.547257653,0.465688776,0.538520408,0.470153061,0.511862245,0.48125,0.506951531,0.471619898,0.518303571,0.535522959,0.468303571,0.410267857,0.58067602,0.41875,0.587627551,0.442538265,0.564158163,0.511288265,0.490880102,0.423278061,0.55880102,0.46747449,0.517602041,0.42059949,0.583163265,0.411798469,0.593303571,0.411479592,0.597193878
xalan-2.5,0.36144802,0.64480198,0.388923267,0.616274752,0.435829208,0.566707921,0.441398515,0.552165842,0.566212871,0.438304455,0.454764851,0.52605198,0.417759901,0.588613861,0.417450495,0.590594059,0.46664604,0.539542079,0.483044554,0.500990099,0.460024752,0.519121287,0.53279703,0.472834158,0.404888614,0.595977723,0.361881188,0.643873762,0.425804455,0.575618812,0.519183168,0.468193069,0.424071782,0.57134901,0.440037129,0.505878713,0.400742574,0.605136139,0.359715347,0.645730198,0.388304455,0.61615099
xalan-2.5,0.406062829,0.599987777,0.443772155,0.563684146,0.446461313,0.561728395,0.442305342,0.556594548,0.579085686,0.429104022,0.444933382,0.557633541,0.436865909,0.571140447,0.439738418,0.568512407,0.468830216,0.531230901,0.463329666,0.54510451,0.452878621,0.549871654,0.518151815,0.484842929,0.398239824,0.607505195,0.406551766,0.598948784,0.440899646,0.574868598,0.501894634,0.509839873,0.454528786,0.543821049,0.494193864,0.497555311,0.403373671,0.599437722,0.384794035,0.620278695,0.406735118,0.598032025
xalan-2.5,0.376058724,0.630277935,0.398080181,0.608444695,0.440805571,0.567789698,0.505866115,0.514712341,0.560323734,0.446765795,0.458121589,0.555304599,0.433778782,0.57305979,0.411004454,0.599410252,0.471861472,0.566221218,0.455737499,0.558441558,0.470732166,0.555304599,0.553108727,0.456992283,0.465713031,0.54357237,0.374552983,0.632034632,0.425873643,0.598406424,0.470042035,0.52876592,0.435535479,0.593826463,0.513457557,0.544262501,0.442562269,0.57305979,0.389484911,0.618106531,0.438170525,0.573812661
xalan-2.5,0.394464286,0.610892857,0.405,0.6,0.394583333,0.60702381,0.43047619,0.565178571,0.563630952,0.438690476,0.423988095,0.574702381,0.420654762,0.583869048,0.410059524,0.594107143,0.48125,0.50422619,0.45172619,0.538928571,0.423452381,0.563511905,0.475,0.523630952,0.37922619,0.620952381,0.395892857,0.609821429,0.382321429,0.612202381,0.487559524,0.516904762,0.44077381,0.55827381,0.485,0.477857143,0.451369048,0.548869048,0.388095238,0.616071429,0.436190476,0.567916667
xalan-2.5,0.333333333,0.672861842,0.387280702,0.618585526,0.426644737,0.575328947,0.428947368,0.561513158,0.604385965,0.404002193,0.482620614,0.504111842,0.415570175,0.588815789,0.410087719,0.592982456,0.450932018,0.549945175,0.518475877,0.465844298,0.502741228,0.480811404,0.500548246,0.502467105,0.335361842,0.660087719,0.331962719,0.673958333,0.409758772,0.599067982,0.516392544,0.461348684,0.4125,0.565350877,0.453344298,0.497423246,0.378015351,0.631140351,0.353015351,0.656085526,0.359813596,0.648629386
xalan-2.5,0.343470982,0.662444196,0.414955357,0.590792411,0.433649554,0.569642857,0.393694196,0.607198661,0.610770089,0.391908482,0.446484375,0.534207589,0.391071429,0.61171875,0.405915179,0.594308036,0.459598214,0.535267857,0.505859375,0.486049107,0.451953125,0.518247768,0.522154018,0.482868304,0.361328125,0.647935268,0.343917411,0.662388393,0.393303571,0.610323661,0.544196429,0.454073661,0.405133929,0.565401786,0.470982143,0.515625,0.365401786,0.643694196,0.352566964,0.653515625,0.367243304,0.643136161
xalan-2.6,0.306311447,0.69921875,0.344452247,0.660770716,0.451457163,0.558505969,0.470549508,0.535463483,0.627370084,0.380617978,0.554380267,0.49411868,0.416388694,0.58887816,0.4453125,0.563728933,0.469364466,0.532303371,0.526290379,0.499078301,0.551132374,0.493811447,0.556882022,0.437631671,0.446541433,0.554555829,0.306223666,0.699306531,0.415554775,0.60349368,0.525851475,0.491485253,0.417661517,0.600772472,0.434998244,0.567679073,0.393082865,0.614949087,0.379169593,0.628072331,0.406776685,0.60059691
xalan-2.6,0.319124715,0.68669365,0.41592883,0.591533856,0.422969896,0.586853866,0.440214183,0.567459314,0.664685049,0.337591703,0.502276752,0.543511257,0.438864997,0.56657391,0.445147146,0.563538241,0.46315035,0.54498693,0.510962138,0.524158867,0.509739438,0.533012902,0.544944768,0.465848722,0.356733283,0.654271018,0.319967957,0.686019057,0.378151615,0.634412682,0.533645333,0.503541614,0.426680159,0.61135003,0.494603255,0.533476684,0.318998229,0.686314192,0.352179779,0.652753183,0.33265874,0.672527195
xalan-2.6,0.307692308,0.697039934,0.332657299,0.67217152,0.44854894,0.555217538,0.461345309,0.547684582,0.627601526,0.37544063,0.502148824,0.462842243,0.45651649,0.54932638,0.493939833,0.505818726,0.479501666,0.498865228,0.490414795,0.5030663,0.510647545,0.458303153,0.565454633,0.432179246,0.408807765,0.596938529,0.307595731,0.697088223,0.392679511,0.603457434,0.527355256,0.476266358,0.458448018,0.509198899,0.48152977,0.532280651,0.416002704,0.579699647,0.400550485,0.602008788,0.410449563,0.594041238
xalan-2.6,0.31861673,0.6868963,0.388919264,0.616548205,0.448150173,0.557636231,0.446008748,0.552761072,0.623336978,0.384454164,0.419673774,0.582012028,0.421951886,0.58388008,0.418079096,0.591261163,0.490340806,0.50305267,0.452524148,0.552761072,0.421450702,0.584199016,0.52829415,0.480590487,0.384135229,0.615591398,0.320985967,0.684527064,0.430016402,0.591671223,0.476854383,0.52524148,0.436167305,0.582012028,0.478449061,0.564106069,0.363860033,0.640286131,0.335884819,0.66958265,0.360169492,0.640331693
xalan-2.6,0.278688525,0.727086438,0.339185917,0.666030179,0.429396423,0.576425112,0.458410954,0.542147914,0.631520119,0.374673994,0.441318927,0.559333085,0.431259314,0.57516766,0.418824516,0.58681073,0.47466468,0.516253726,0.456268629,0.536186662,0.446162444,0.546479136,0.548435171,0.450726528,0.366710134,0.641393443,0.280458271,0.725316692,0.371227645,0.63929769,0.488403502,0.513785395,0.400288748,0.581967213,0.436242548,0.516393443,0.35539307,0.644886364,0.361121461,0.646143815,0.374301416,0.633010432
xalan-2.6,0.326638577,0.679166667,0.39002809,0.616104869,0.435018727,0.571863296,0.431460674,0.577153558,0.628511236,0.377668539,0.494569288,0.553511236,0.433707865,0.573782772,0.446348315,0.565964419,0.491807116,0.521582397,0.507631086,0.531554307,0.500374532,0.552855805,0.557256554,0.459269663,0.387780899,0.615402622,0.327481273,0.678464419,0.426170412,0.604681648,0.530430712,0.502340824,0.444241573,0.607865169,0.493398876,0.54161985,0.353932584,0.653277154,0.364934457,0.639559925,0.377574906,0.628277154
xalan-2.6,0.304036814,0.700701658,0.344086022,0.6608347,0.465965008,0.540687079,0.487470385,0.518862767,0.625341717,0.378622198,0.466739566,0.507927829,0.426690359,0.578458174,0.453845453,0.546610169,0.450382723,0.531893567,0.456989247,0.530845635,0.472799344,0.500501185,0.567659923,0.437579734,0.406369601,0.598277747,0.304492437,0.700564972,0.39169856,0.614133406,0.47434846,0.516265719,0.42732823,0.552396574,0.421086204,0.546929105,0.38964826,0.610215054,0.371058866,0.631629306,0.399717514,0.603061782
xalan-2.6,0.296652332,0.708955224,0.361792731,0.644531579,0.435618518,0.569145796,0.461084408,0.545661523,0.641917531,0.362298676,0.497259465,0.529555612,0.41672991,0.584914411,0.410700734,0.59507547,0.497132979,0.485327599,0.516063749,0.499915676,0.503499452,0.52259887,0.521966439,0.47415465,0.37988026,0.625179189,0.298802597,0.706973607,0.390252129,0.620836495,0.517412935,0.499704866,0.391769964,0.60688085,0.492200017,0.550510161,0.352559238,0.649506704,0.361624083,0.641875369,0.370984063,0.633442955
xalan-2.6,0.29965401,0.705908115,0.386939955,0.619147725,0.418429466,0.589410064,0.41369947,0.581351553,0.680769062,0.329260281,0.52060614,0.49695616,0.429422327,0.57342443,0.464459335,0.54355538,0.49016774,0.526562432,0.524985766,0.484123856,0.524635396,0.493058293,0.534489555,0.464503131,0.347260544,0.663294355,0.30105549,0.704287654,0.390837822,0.619848465,0.55397889,0.455787676,0.437218062,0.570095914,0.444313056,0.548898524,0.349800727,0.658257785,0.350370078,0.657995007,0.337800552,0.67060833
xalan-2.6,0.313270416,0.692652157,0.357328582,0.648160632,0.43798151,0.570011556,0.469183359,0.531827812,0.608580508,0.398353236,0.451030431,0.562933359,0.456182589,0.552147535,0.446070878,0.564137134,0.443952234,0.545647149,0.428977273,0.574200693,0.446985747,0.562355547,0.563559322,0.437259245,0.440533513,0.558070108,0.313848228,0.691496533,0.389782357,0.626203775,0.472216872,0.544587827,0.450548921,0.564040832,0.475202234,0.529083205,0.397823575,0.608484206,0.389204545,0.618451464,0.395127119,0.610602851
xalan-2.6,0.315109844,0.690340433,0.410783163,0.593493208,0.428224048,0.579699816,0.402356197,0.596176421,0.665898038,0.339384538,0.48172061,0.523184639,0.433338923,0.572111353,0.439501929,0.56741573,0.462644642,0.537187657,0.523142713,0.494088546,0.502808989,0.507630387,0.521591481,0.474299849,0.340097266,0.657722623,0.314732517,0.690759685,0.365923193,0.641539494,0.554418917,0.451618313,0.42960758,0.575423445,0.447551568,0.546788529,0.344583263,0.656129465,0.351417072,0.652104645,0.333053832,0.669839007
xalan-2.6,0.295965123,0.709284221,0.358378931,0.646825926,0.460296277,0.54392989,0.485920192,0.519862983,0.627563504,0.377552382,0.47061702,0.509542239,0.444014413,0.561501846,0.473241692,0.526491392,0.507807287,0.471996085,0.441790115,0.551003159,0.478268606,0.500600561,0.53356466,0.473464122,0.410071622,0.590417723,0.297299702,0.707460296,0.43071311,0.580141465,0.461274968,0.535655501,0.421637973,0.560389697,0.484674585,0.529427466,0.369055563,0.628364251,0.379198363,0.620534721,0.392410694,0.613550425
xalan-2.6,0.317011927,0.688975808,0.358056883,0.649910667,0.448307499,0.562557342,0.458882611,0.548070887,0.620696316,0.38925105,0.489980202,0.560915544,0.410111546,0.595779613,0.448114346,0.563571394,0.486986334,0.531701193,0.487807234,0.535177942,0.476749239,0.568931382,0.579844512,0.42488773,0.437780675,0.579168477,0.320054083,0.686030228,0.407890289,0.594379255,0.503500893,0.527886426,0.470906369,0.562847071,0.452701724,0.561495002,0.373171085,0.634893042,0.377323869,0.629050171,0.390265102,0.616881549
xalan-2.6,0.319375208,0.686084603,0.3587808,0.646631534,0.433983763,0.571001282,0.451787495,0.543132507,0.627213597,0.376821915,0.505293643,0.504011774,0.424678346,0.578407634,0.420927693,0.583012866,0.472819636,0.51488392,0.514029341,0.495655889,0.502445046,0.506765418,0.537672696,0.45311684,0.379670512,0.623178085,0.319517638,0.68627451,0.403978541,0.609884632,0.517115321,0.495323553,0.416085078,0.594169871,0.489768789,0.527180364,0.377534064,0.629824811,0.370555002,0.636708921,0.392489199,0.611213977
