,LocRfc_A,LocRfc_D,amc_A,amc_D,avg_cc_A,avg_cc_D,ca_A,ca_D,cam_A,cam_D,cbm_A,cbm_D,cbo_A,cbo_D,ce_A,ce_D,dam_A,dam_D,dit_A,dit_D,ic_A,ic_D,lcom3_A,lcom3_D,lcom_A,lcom_D,loc_A,loc_D,max_cc_A,max_cc_D,mfa_A,mfa_D,moa_A,moa_D,noc_A,noc_D,npm_A,npm_D,rfc_A,rfc_D,wmc_A,wmc_D
camel-1.2,-0.111773472,0.111773472,-0.099850969,0.099850969,-0.110283159,0.110283159,-0.123560493,0.123560493,0.070315675,-0.070315675,-0.027909497,0.027909497,-0.112857336,0.112857336,-0.105405772,0.105405772,0.055683512,-0.055683512,-0.047283566,0.047283566,-0.02167728,0.02167728,-0.013141851,0.013141851,-0.08860588,0.08860588,-0.110825091,0.110825091,-0.114212166,0.114212166,-0.021541797,0.021541797,-0.077631757,0.077631757,-0.037257824,0.037257824,-0.097683241,0.097683241,-0.107844466,0.107844466,-0.084134941,0.084134941
camel-1.2,-0.080578512,0.080578512,-0.075206612,0.075206612,-0.106473829,0.106473829,-0.040633609,0.040633609,0.056060606,-0.056060606,-0.068870523,0.068870523,-0.085674931,0.085674931,-0.083884298,0.083884298,-0.026859504,0.026859504,-0.026033058,0.026033058,-0.030716253,0.030716253,-0.010881543,0.010881543,-0.100688705,0.100688705,-0.078099174,0.078099174,-0.094077135,0.094077135,-0.053856749,0.053856749,-0.058264463,0.058264463,-0.005371901,0.005371901,-0.126584022,0.126584022,-0.091873278,0.091873278,-0.075619835,0.075619835
camel-1.2,-0.115564738,0.115564738,-0.053719008,0.053719008,-0.148898072,0.148898072,-0.08553719,0.08553719,0.064049587,-0.064049587,-0.041597796,0.041597796,-0.141735537,0.141735537,-0.107438017,0.107438017,-0.024517906,0.024517906,0.05785124,-0.05785124,-0.042699725,0.042699725,0.023829201,-0.023829201,-0.132231405,0.132231405,-0.115977961,0.115977961,-0.130027548,0.130027548,0.02231405,-0.02231405,-0.093801653,0.093801653,-0.055371901,0.055371901,-0.135123967,0.135123967,-0.128374656,0.128374656,-0.14476584,0.14476584
camel-1.2,-0.04862259,0.04862259,-0.003305785,0.003305785,0.004269972,-0.004269972,-0.04338843,0.04338843,0.055922865,-0.055922865,0.020523416,-0.020523416,-0.011294766,0.011294766,0.009641873,-0.009641873,0.005371901,-0.005371901,0.029201102,-0.029201102,0.020110193,-0.020110193,-0.047658402,0.047658402,-0.09338843,0.09338843,-0.044077135,0.044077135,-0.040633609,0.040633609,0.021349862,-0.021349862,-0.039944904,0.039944904,-0.036914601,0.036914601,-0.138292011,0.138292011,-0.064876033,0.064876033,-0.076170799,0.076170799
camel-1.2,-0.094495535,0.094495535,-0.096761295,0.096761295,-0.019192323,0.019192323,-0.1220845,0.1220845,0.078768493,-0.078768493,-0.022657604,0.022657604,-0.099027056,0.099027056,-0.098227376,0.098227376,-0.010395842,0.010395842,-0.036385446,0.036385446,-0.017059843,0.017059843,-0.00119952,0.00119952,-0.046914568,0.046914568,-0.091296815,0.091296815,-0.06490737,0.06490737,-0.050912968,0.050912968,-0.076369452,0.076369452,-0.029721445,0.029721445,-0.06117553,0.06117553,-0.097694256,0.097694256,-0.06464081,0.06464081
camel-1.2,-0.074786614,0.074786614,-0.018019239,0.018019239,-0.097954207,0.097954207,-0.095109064,0.095109064,0.019103103,-0.019103103,-0.054464165,0.054464165,-0.113399268,0.113399268,-0.109334778,0.109334778,-0.024522422,0.024522422,-0.004741905,0.004741905,-0.036715892,0.036715892,-0.006638667,0.006638667,-0.112992819,0.112992819,-0.074244682,0.074244682,-0.135482997,0.135482997,-0.03075464,0.03075464,-0.1274895,0.1274895,-0.021270831,0.021270831,-0.154450616,0.154450616,-0.08318656,0.08318656,-0.109741227,0.109741227
camel-1.2,-0.113774105,0.113774105,-0.068044077,0.068044077,-0.060606061,0.060606061,-0.131129477,0.131129477,0.111019284,-0.111019284,-0.041735537,0.041735537,-0.157024793,0.157024793,-0.109090909,0.109090909,-0.016115702,0.016115702,-0.006749311,0.006749311,-0.023966942,0.023966942,0.000550964,-0.000550964,-0.142561983,0.142561983,-0.110606061,0.110606061,-0.086363636,0.086363636,-0.047796143,0.047796143,-0.05523416,0.05523416,-0.052479339,0.052479339,-0.18677686,0.18677686,-0.127410468,0.127410468,-0.128374656,0.128374656
camel-1.2,-0.079063361,0.079063361,-0.044628099,0.044628099,-0.198898072,0.198898072,-0.097245179,0.097245179,0.053168044,-0.053168044,0.010881543,-0.010881543,-0.098760331,0.098760331,-0.072589532,0.072589532,0.037878788,-0.037878788,0.092975207,-0.092975207,0.026446281,-0.026446281,-0.019972452,0.019972452,-0.102479339,0.102479339,-0.078512397,0.078512397,-0.123966942,0.123966942,0.077548209,-0.077548209,-0.023829201,0.023829201,-0.003719008,0.003719008,-0.080853994,0.080853994,-0.090220386,0.090220386,-0.083884298,0.083884298
camel-1.2,-0.1184573,0.1184573,-0.034022039,0.034022039,-0.116528926,0.116528926,-0.034848485,0.034848485,0.159779614,-0.159779614,-0.077410468,0.077410468,-0.051928375,0.051928375,-0.022589532,0.022589532,0.029063361,-0.029063361,-0.016804408,0.016804408,-0.07107438,0.07107438,-0.044214876,0.044214876,-0.188705234,0.188705234,-0.11184573,0.11184573,-0.109504132,0.109504132,0.018595041,-0.018595041,-0.033746556,0.033746556,-0.041597796,0.041597796,-0.210743802,0.210743802,-0.162809917,0.162809917,-0.181129477,0.181129477
ivy-2.0,-0.134808853,0.134808853,-0.111066398,0.111066398,-0.088933602,0.088933602,-0.027364185,0.027364185,0.087323944,-0.087323944,-0.059959759,0.059959759,-0.064386318,0.064386318,-0.111066398,0.111066398,-0.048692153,0.048692153,-0.001207243,0.001207243,-0.045070423,0.045070423,-0.039034205,0.039034205,-0.105432596,0.105432596,-0.134808853,0.134808853,-0.088531187,0.088531187,-0.003219316,0.003219316,-0.01971831,0.01971831,0.022535211,-0.022535211,-0.090945674,0.090945674,-0.134406439,0.134406439,-0.098993964,0.098993964
ivy-2.0,-0.134808853,0.134808853,-0.106639839,0.106639839,-0.099798793,0.099798793,-0.024949698,0.024949698,0.107847082,-0.107847082,0.051509054,-0.051509054,-0.092555332,0.092555332,-0.004426559,0.004426559,-0.052313883,0.052313883,0.053118712,-0.053118712,0.051509054,-0.051509054,0.024949698,-0.024949698,-0.098993964,0.098993964,-0.134406439,0.134406439,-0.1138833,0.1138833,0.05915493,-0.05915493,-0.013682093,0.013682093,0.008853119,-0.008853119,-0.044265594,0.044265594,-0.136016097,0.136016097,-0.10221328,0.10221328
ivy-2.0,-0.111801242,0.111801242,-0.077018634,0.077018634,-0.075362319,0.075362319,-0.050517598,0.050517598,0.122153209,-0.122153209,-0.060041408,0.060041408,-0.139958592,0.139958592,-0.101035197,0.101035197,-0.02194617,0.02194617,-0.02815735,0.02815735,-0.058385093,0.058385093,-0.019875776,0.019875776,-0.085714286,0.085714286,-0.110559006,0.110559006,-0.088198758,0.088198758,-0.023602484,0.023602484,-0.10310559,0.10310559,-0.053830228,0.053830228,-0.084886128,0.084886128,-0.115113872,0.115113872,-0.122153209,0.122153209
ivy-2.0,-0.158178054,0.158178054,-0.1126294,0.1126294,-0.091097308,0.091097308,-0.014906832,0.014906832,0.106004141,-0.106004141,-0.004140787,0.004140787,-0.14989648,0.14989648,-0.056728778,0.056728778,-0.068322981,0.068322981,-0.004554865,0.004554865,-0.005797101,0.005797101,0.007039337,-0.007039337,-0.144927536,0.144927536,-0.158178054,0.158178054,-0.100207039,0.100207039,0.007867495,-0.007867495,-0.113043478,0.113043478,0.029813665,-0.029813665,-0.151966874,0.151966874,-0.156521739,0.156521739,-0.160248447,0.160248447
ivy-2.0,-0.132091097,0.132091097,-0.085300207,0.085300207,-0.118426501,0.118426501,-0.012836439,0.012836439,0.127122153,-0.127122153,-0.001242236,0.001242236,-0.119254658,0.119254658,-0.08115942,0.08115942,-0.025672878,0.025672878,0.026501035,-0.026501035,0.000828157,-0.000828157,0.010766046,-0.010766046,-0.116770186,0.116770186,-0.129606625,0.129606625,-0.115113872,0.115113872,0.044720497,-0.044720497,-0.037267081,0.037267081,0.029813665,-0.029813665,-0.125465839,0.125465839,-0.134161491,0.134161491,-0.152795031,0.152795031
ivy-2.0,-0.107444668,0.107444668,-0.080080483,0.080080483,-0.080482897,0.080482897,-0.010462777,0.010462777,0.076861167,-0.076861167,0.025754527,-0.025754527,-0.053118712,0.053118712,-0.022132797,0.022132797,-0.0277666,0.0277666,0.037424547,-0.037424547,0.024547284,-0.024547284,-0.014486922,0.014486922,-0.099798793,0.099798793,-0.107042254,0.107042254,-0.084507042,0.084507042,0.043460765,-0.043460765,-0.009657948,0.009657948,0.022535211,-0.022535211,-0.024949698,0.024949698,-0.106639839,0.106639839,-0.105030181,0.105030181
ivy-2.0,-0.080080483,0.080080483,-0.032997988,0.032997988,-0.079678068,0.079678068,-0.059557344,0.059557344,0.11750503,-0.11750503,0.057947686,-0.057947686,-0.146881288,0.146881288,-0.09054326,0.09054326,-0.022132797,0.022132797,0.060362173,-0.060362173,0.057947686,-0.057947686,-0.006036217,0.006036217,-0.138028169,0.138028169,-0.076861167,0.076861167,-0.083702213,0.083702213,0.062374245,-0.062374245,-0.101408451,0.101408451,0.007645875,-0.007645875,-0.139637827,0.139637827,-0.090945674,0.090945674,-0.136820926,0.136820926
ivy-2.0,-0.132091097,0.132091097,-0.111801242,0.111801242,-0.069565217,0.069565217,0.049689441,-0.049689441,0.039337474,-0.039337474,-0.048033126,0.048033126,-0.043064182,0.043064182,-0.093167702,0.093167702,-0.059627329,0.059627329,-0.031884058,0.031884058,-0.033954451,0.033954451,0.007867495,-0.007867495,0.003726708,-0.003726708,-0.133333333,0.133333333,-0.065838509,0.065838509,-0.024430642,0.024430642,-0.00952381,0.00952381,0.039751553,-0.039751553,-0.059213251,0.059213251,-0.122153209,0.122153209,-0.07826087,0.07826087
ivy-2.0,-0.17805383,0.17805383,-0.130848861,0.130848861,-0.143271222,0.143271222,-0.08115942,0.08115942,0.152795031,-0.152795031,-0.077846791,0.077846791,-0.166045549,0.166045549,-0.077018634,0.077018634,-0.069979296,0.069979296,-0.039751553,0.039751553,-0.080331263,0.080331263,0.028985507,-0.028985507,-0.173498965,0.173498965,-0.17805383,0.17805383,-0.158178054,0.158178054,-0.014078675,0.014078675,-0.125879917,0.125879917,-0.035196687,0.035196687,-0.171014493,0.171014493,-0.179296066,0.179296066,-0.180124224,0.180124224
ivy-2.0,-0.176811594,0.176811594,-0.146169772,0.146169772,-0.117184265,0.117184265,-0.025258799,0.025258799,0.160248447,-0.160248447,-0.035610766,0.035610766,-0.133747412,0.133747412,-0.073706004,0.073706004,-0.041821946,0.041821946,0.01863354,-0.01863354,-0.02815735,0.02815735,-0.032298137,0.032298137,-0.132505176,0.132505176,-0.175983437,0.175983437,-0.12505176,0.12505176,0.02815735,-0.02815735,-0.028985507,0.028985507,0.003312629,-0.003312629,-0.101035197,0.101035197,-0.176811594,0.176811594,-0.134161491,0.134161491
ivy-2.0,-0.118712274,0.118712274,-0.098189135,0.098189135,-0.089738431,0.089738431,-0.006841046,0.006841046,0.096981891,-0.096981891,-0.013682093,0.013682093,-0.081287726,0.081287726,0.018108652,-0.018108652,-0.049899396,0.049899396,-0.014084507,0.014084507,-0.00804829,0.00804829,0.025352113,-0.025352113,-0.101408451,0.101408451,-0.119919517,0.119919517,-0.123943662,0.123943662,-0.001609658,0.001609658,-0.049496982,0.049496982,-0.020120724,0.020120724,-0.101006036,0.101006036,-0.112676056,0.112676056,-0.115895372,0.115895372
ivy-2.0,-0.142454728,0.142454728,-0.07806841,0.07806841,-0.109859155,0.109859155,-0.034607646,0.034607646,0.122334004,-0.122334004,-0.020925553,0.020925553,-0.169014085,0.169014085,0.002414487,-0.002414487,-0.016498994,0.016498994,-0.013279678,0.013279678,-0.021730382,0.021730382,-0.067203219,0.067203219,-0.16498994,0.16498994,-0.142052314,0.142052314,-0.107847082,0.107847082,0.009255533,-0.009255533,-0.045875252,0.045875252,-0.033400402,0.033400402,-0.115895372,0.115895372,-0.150503018,0.150503018,-0.15694165,0.15694165
ivy-2.0,-0.141200828,0.141200828,-0.117598344,0.117598344,-0.103933747,0.103933747,0.025672878,-0.025672878,0.136645963,-0.136645963,-0.029813665,0.029813665,-0.122153209,0.122153209,-0.154037267,0.154037267,-0.028571429,0.028571429,0,0,-0.031055901,0.031055901,0.018219462,-0.018219462,-0.074120083,0.074120083,-0.140372671,0.140372671,-0.093995859,0.093995859,0.012008282,-0.012008282,-0.110144928,0.110144928,0.033126294,-0.033126294,-0.127950311,0.127950311,-0.148240166,0.148240166,-0.134161491,0.134161491
ivy-2.0,-0.162732919,0.162732919,-0.142028986,0.142028986,-0.083229814,0.083229814,-0.002484472,0.002484472,0.102277433,-0.102277433,0.008695652,-0.008695652,-0.093995859,0.093995859,-0.134161491,0.134161491,-0.095238095,0.095238095,0.021532091,-0.021532091,0.021532091,-0.021532091,0.027329193,-0.027329193,-0.076604555,0.076604555,-0.162732919,0.162732919,-0.089440994,0.089440994,0.027743271,-0.027743271,-0.072049689,0.072049689,0.033126294,-0.033126294,-0.05300207,0.05300207,-0.157349896,0.157349896,-0.124223602,0.124223602
ivy-2.0,-0.100621118,0.100621118,-0.059213251,0.059213251,-0.088612836,0.088612836,-0.096480331,0.096480331,0.108074534,-0.108074534,-0.024430642,0.024430642,-0.085300207,0.085300207,-0.089440994,0.089440994,-0.023188406,0.023188406,0.050931677,-0.050931677,-0.021118012,0.021118012,-0.024016563,0.024016563,-0.136645963,0.136645963,-0.098964803,0.098964803,-0.087784679,0.087784679,0.05300207,-0.05300207,-0.007039337,0.007039337,0.023188406,-0.023188406,-0.098550725,0.098550725,-0.108902692,0.108902692,-0.109730849,0.109730849
ivy-2.0,-0.151710262,0.151710262,-0.112273642,0.112273642,-0.131187123,0.131187123,0.006036217,-0.006036217,0.142454728,-0.142454728,-0.030181087,0.030181087,-0.124346076,0.124346076,-0.022132797,0.022132797,-0.05915493,0.05915493,-0.024547284,0.024547284,-0.025352113,0.025352113,0.020523139,-0.020523139,-0.128772636,0.128772636,-0.150100604,0.150100604,-0.151710262,0.151710262,-0.002414487,0.002414487,-0.039839034,0.039839034,0.005633803,-0.005633803,-0.106237425,0.106237425,-0.16056338,0.16056338,-0.152112676,0.152112676
ivy-2.0,-0.154929577,0.154929577,-0.135613682,0.135613682,-0.141247485,0.141247485,0.02334004,-0.02334004,0.114688129,-0.114688129,-0.047082495,0.047082495,-0.094969819,0.094969819,-0.069215292,0.069215292,-0.070422535,0.070422535,-0.023742455,0.023742455,-0.036619718,0.036619718,0.015291751,-0.015291751,-0.103018109,0.103018109,-0.154929577,0.154929577,-0.136418511,0.136418511,-0.020925553,0.020925553,-0.082092555,0.082092555,-0.006438632,0.006438632,-0.112273642,0.112273642,-0.14889336,0.14889336,-0.141247485,0.141247485
ivy-2.0,-0.111387164,0.111387164,-0.076604555,0.076604555,-0.095238095,0.095238095,-0.1126294,0.1126294,0.098136646,-0.098136646,0.002070393,-0.002070393,-0.158178054,0.158178054,-0.1126294,0.1126294,-0.020703934,0.020703934,0.053416149,-0.053416149,0.001242236,-0.001242236,-0.028571429,0.028571429,-0.132919255,0.132919255,-0.10931677,0.10931677,-0.084886128,0.084886128,0.067908903,-0.067908903,-0.060041408,0.060041408,-0.004968944,0.004968944,-0.1126294,0.1126294,-0.123395445,0.123395445,-0.120910973,0.120910973
ivy-2.0,-0.117184265,0.117184265,-0.086542443,0.086542443,-0.066252588,0.066252588,0.026501035,-0.026501035,0.103519669,-0.103519669,0.001242236,-0.001242236,-0.060455487,0.060455487,-0.029813665,0.029813665,-0.031469979,0.031469979,0.035610766,-0.035610766,0.006625259,-0.006625259,-0.02815735,0.02815735,-0.078674948,0.078674948,-0.121325052,0.121325052,-0.086542443,0.086542443,0.042236025,-0.042236025,-0.061697723,0.061697723,0.010351967,-0.010351967,-0.07494824,0.07494824,-0.114699793,0.114699793,-0.094824017,0.094824017
ivy-2.0,-0.11884058,0.11884058,-0.0873706,0.0873706,-0.047619048,0.047619048,-0.066252588,0.066252588,0.098136646,-0.098136646,-0.001656315,0.001656315,-0.110973085,0.110973085,-0.117598344,0.117598344,-0.024016563,0.024016563,0.005383023,-0.005383023,-0.004968944,0.004968944,-0.001242236,0.001242236,-0.113043478,0.113043478,-0.116356108,0.116356108,-0.041407867,0.041407867,0.011180124,-0.011180124,-0.040993789,0.040993789,0.033126294,-0.033126294,-0.092753623,0.092753623,-0.121325052,0.121325052,-0.127122153,0.127122153
ivy-2.0,-0.17665996,0.17665996,-0.127565392,0.127565392,-0.110261569,0.110261569,0.011267606,-0.011267606,0.135211268,-0.135211268,-0.083702213,0.083702213,-0.140442656,0.140442656,-0.147283702,0.147283702,-0.064386318,0.064386318,-0.039839034,0.039839034,-0.077665996,0.077665996,-0.016901408,0.016901408,-0.177867203,0.177867203,-0.177062374,0.177062374,-0.108249497,0.108249497,-0.034205231,0.034205231,-0.020925553,0.020925553,0.035412475,-0.035412475,-0.15331992,0.15331992,-0.177062374,0.177062374,-0.159758551,0.159758551
ivy-2.0,-0.131991952,0.131991952,-0.106237425,0.106237425,-0.120724346,0.120724346,-0.084909457,0.084909457,0.144869215,-0.144869215,0.002816901,-0.002816901,-0.127967807,0.127967807,-0.059557344,0.059557344,-0.059557344,0.059557344,0.032595573,-0.032595573,0.006841046,-0.006841046,0.014486922,-0.014486922,-0.128772636,0.128772636,-0.131187123,0.131187123,-0.113078471,0.113078471,0.041851107,-0.041851107,-0.085714286,0.085714286,-0.008853119,0.008853119,-0.106237425,0.106237425,-0.134406439,0.134406439,-0.131589537,0.131589537
ivy-2.0,-0.059213251,0.059213251,-0.020289855,0.020289855,-0.051759834,0.051759834,-0.029813665,0.029813665,0.074120083,-0.074120083,0.036853002,-0.036853002,-0.097722567,0.097722567,-0.033126294,0.033126294,-0.004140787,0.004140787,0.080331263,-0.080331263,0.036024845,-0.036024845,-0.006625259,0.006625259,-0.080745342,0.080745342,-0.057142857,0.057142857,-0.041821946,0.041821946,0.074120083,-0.074120083,-0.066666667,0.066666667,0.007039337,-0.007039337,-0.077018634,0.077018634,-0.066252588,0.066252588,-0.098964803,0.098964803
ivy-2.0,-0.124637681,0.124637681,-0.059213251,0.059213251,-0.07494824,0.07494824,0.013250518,-0.013250518,0.059213251,-0.059213251,-0.001656315,0.001656315,-0.063354037,0.063354037,-0.029399586,0.029399586,-0.036438923,0.036438923,-0.033126294,0.033126294,-0.000414079,0.000414079,-0.024016563,0.024016563,-0.08115942,0.08115942,-0.123809524,0.123809524,-0.096480331,0.096480331,-0.011594203,0.011594203,-0.042236025,0.042236025,-0.005797101,0.005797101,-0.103933747,0.103933747,-0.118426501,0.118426501,-0.133747412,0.133747412
ivy-2.0,-0.173498965,0.173498965,-0.17184265,0.17184265,-0.128364389,0.128364389,-0.026915114,0.026915114,0.141614907,-0.141614907,-0.021118012,0.021118012,-0.132919255,0.132919255,-0.108074534,0.108074534,-0.051759834,0.051759834,0.003312629,-0.003312629,-0.020289855,0.020289855,0.002898551,-0.002898551,-0.097308489,0.097308489,-0.173498965,0.173498965,-0.144099379,0.144099379,0.01573499,-0.01573499,-0.068322981,0.068322981,0.009937888,-0.009937888,-0.060455487,0.060455487,-0.17184265,0.17184265,-0.125465839,0.125465839
jedit-4.2,-0.1414291,0.1414291,-0.070344317,0.070344317,-0.117363939,0.117363939,-0.159940763,0.159940763,0.145871899,-0.145871899,-0.004072566,0.004072566,-0.154017031,0.154017031,-0.106997408,0.106997408,-0.027027027,0.027027027,0.032580526,-0.032580526,0.002221399,-0.002221399,0.001851166,-0.001851166,-0.082191781,0.082191781,-0.140318401,0.140318401,-0.138467234,0.138467234,0.05701592,-0.05701592,-0.086264347,0.086264347,0.01480933,-0.01480933,-0.122176971,0.122176971,-0.135505368,0.135505368,-0.110699741,0.110699741
jedit-4.2,-0.195112921,0.195112921,-0.036653091,0.036653091,-0.117363939,0.117363939,-0.15734913,0.15734913,0.165864495,-0.165864495,-0.061088486,0.061088486,-0.153276564,0.153276564,-0.133283969,0.133283969,-0.028137727,0.028137727,-0.005183265,0.005183265,-0.045908923,0.045908923,-0.012217697,0.012217697,-0.185486857,0.185486857,-0.194372455,0.194372455,-0.146982599,0.146982599,0.006664198,-0.006664198,-0.179563125,0.179563125,0.009626064,-0.009626064,-0.179563125,0.179563125,-0.18363569,0.18363569,-0.202887819,0.202887819
jedit-4.2,-0.187708256,0.187708256,-0.138837468,0.138837468,-0.172898926,0.172898926,-0.084042947,0.084042947,0.163643095,-0.163643095,0.004813032,-0.004813032,-0.125879304,0.125879304,-0.174750093,0.174750093,-0.099962977,0.099962977,0.009255831,-0.009255831,0.001480933,-0.001480933,0.019992595,-0.019992595,-0.179563125,0.179563125,-0.185116623,0.185116623,-0.167715661,0.167715661,0.025175861,-0.025175861,-0.141799334,0.141799334,0.002221399,-0.002221399,-0.113291374,0.113291374,-0.198074787,0.198074787,-0.17326916,0.17326916
